mol_index,mol_id,mol_id_norm,smiles,score,score_prop_used,cluster_id,scaffold_id,exact_scaffold_smiles,generic_scaffold_smiles,substitution_signature,substitution_map,mol_png_b64,mol_wt,clogp,tpsa,hbd,hba,rot_bonds,rings,heavy_atoms,formal_charge,is_neutral_ph7,fsp3,filter_mol_wt,filter_rot_bonds,filter_hbd,filter_hba,filter_mol_wt_source,filter_rot_bonds_source,filter_hbd_source,filter_hba_source,interaction_count,external_interaction_count,A467_donor,A467_acceptor,A468_donor,A468_acceptor,A533_donor,A533_acceptor,A473_donor,A473_acceptor,A538_donor,A538_acceptor,A536_donor,A536_acceptor,A470_donor,A470_acceptor,A543_donor,A543_acceptor,A486_donor,A486_acceptor,A487_donor,A487_acceptor,A488_donor,A488_acceptor,A489_donor,A489_acceptor,A490_donor,A490_acceptor,A491_donor,A491_acceptor,A492_donor,A492_acceptor,interaction_count_source,score_norm,interaction_norm,interaction_term,priority_score,druglike_score,presentation_score,passes_mol_weight_filter,passes_hbd_filter,passes_hba_filter,passes_rotb_filter,passes_formal_charge_filter,passes_neutral_filter,report_eligible,report_exclusion_reason,presentation_score_final,overall_score,priority_rank
611,EN300-105291_3159,EN300-105291_3159,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCc6c(Cl)cc(Cl)cc6[C@@H]5C)cc4F)CC2)n3C)c(=O)c1,-12.447715765303757,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCCC6C5)CC4)CC3)CC21,R1=[H].[H]C([H])[H] | R3=[H].[H] | R4=[H].[H] | R6=Cl | R7=[H] | R8=Cl | R9=[H] | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{0: ('[H]', '[H]C([H])[H]'), 2: ('[H]', '[H]'), 3: ('[H]', '[H]'), 5: ('Cl',), 6: ('[H]',), 7: ('Cl',), 8: ('[H]',), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,713.6850000000013,8.130020000000009,75.4,1.0,7.0,11.0,7.0,50.0,0.0,True,0.3076923076923077,713.685,11.0,1.0,7.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{70},,,,,,,,,,,{60},,,,,,,,,,,,,,,,filtered_csv,0.7812626559899948,0.3333333333333333,0.3333333333333333,0.5125050623959979,0.7411798636363631,0.6154087229541623,True,True,True,True,True,True,True,,0.6154087229541623,0.615,275
612,EN300-179378_42955,EN300-179378_42955,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)n5cnc6c(N7CCC[NH2+]CC7)ncnc65)cc4F)CC2)n3C)c(=O)c1,-12.447537574881329,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)n1cnc2c(N3CCC[NH2+]CC3)ncnc21,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)n1cnc2c(N3CCC[NH2+]CC3)ncnc21,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6C(C7CCCCCC7)CCCC56)CC4)CC3)CC21,R1=[H] | R6=[H] | R11=[H].[H] | R12=[H].[H] | R13=[H].[H] | R14=[H].[H] | R15=[H].[H] | R16=[H].[H] | R17=[H] | R18=[H] | R23=[H]C([H])[H] | R25=[H] | R27=[H] | R28=[H] | R29=[H]NC([H])([H])[H] | R30=[H] | R33=[H].[H]C([H])[H] | R35=[H].[H] | R36=[H].[H] | R38=[H] | R39=[H].[H] | R41=F | R42=[H] | R44=[H] | R45=[H]C([H])[H],"{0: ('[H]',), 5: ('[H]',), 10: ('[H]', '[H]'), 11: ('[H]', '[H]'), 12: ('[H]', '[H]'), 13: ('[H]', '[H]'), 14: ('[H]', '[H]'), 15: ('[H]', '[H]'), 16: ('[H]',), 17: ('[H]',), 22: ('[H]C([H])[H]',), 24: ('[H]',), 26: ('[H]',), 27: ('[H]',), 28: ('[H]NC([H])([H])[H]',), 29: ('[H]',), 32: ('[H]', '[H]C([H])[H]'), 34: ('[H]', '[H]'), 35: ('[H]', '[H]'), 37: ('[H]',), 38: ('[H]', '[H]'), 40: ('F',), 41: ('[H]',), 43: ('[H]',), 44: ('[H]C([H])[H]',)}",,716.8460000000014,3.6654200000000046,135.61,1.0,12.0,11.0,8.0,53.0,1.0,False,0.3333333333333333,716.846,11.0,1.0,12.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{77},,,,,,,,,,,{67},,,,,,,,,,,,,,,,filtered_csv,0.7812409701121443,0.3333333333333333,0.3333333333333333,0.5124963880448578,0.7454885818181815,0.6173428752428535,True,True,True,True,True,True,True,,0.6173428752428535,0.617,276
613,EN300-96684_6085,EN300-96684_6085,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CC[C@H](c6cn(C)c7ccccc67)C5)cc4F)CC2)n3C)c(=O)c1,-12.446758363637795,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCC(c2c[nH]c3ccccc23)C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCC(c2c[nH]c3ccccc23)C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC(C6CCC7CCCCC76)C5)CC4)CC3)CC21,R1=[H]C([H])[H] | R2=[H] | R5=[H] | R6=[H] | R7=[H] | R8=[H] | R10=[H] | R11=[H].[H] | R12=[H].[H] | R14=[H].[H] | R15=[H] | R16=[H] | R21=[H]C([H])[H] | R23=[H] | R25=[H] | R26=[H] | R27=[H]NC([H])([H])[H] | R28=[H] | R31=[H].[H]C([H])[H] | R33=[H].[H] | R34=[H].[H] | R36=[H] | R37=[H].[H] | R39=F | R40=[H] | R42=[H] | R43=[H]C([H])[H],"{0: ('[H]C([H])[H]',), 1: ('[H]',), 4: ('[H]',), 5: ('[H]',), 6: ('[H]',), 7: ('[H]',), 9: ('[H]',), 10: ('[H]', '[H]'), 11: ('[H]', '[H]'), 13: ('[H]', '[H]'), 14: ('[H]',), 15: ('[H]',), 20: ('[H]C([H])[H]',), 22: ('[H]',), 24: ('[H]',), 25: ('[H]',), 26: ('[H]NC([H])([H])[H]',), 27: ('[H]',), 30: ('[H]', '[H]C([H])[H]'), 32: ('[H]', '[H]'), 33: ('[H]', '[H]'), 35: ('[H]',), 36: ('[H]', '[H]'), 38: ('F',), 39: ('[H]',), 41: ('[H]',), 42: ('[H]C([H])[H]',)}",,697.8590000000013,7.1851200000000075,80.33000000000001,1.0,8.0,12.0,8.0,52.0,0.0,True,0.30952380952380953,697.859,12.0,1.0,8.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{77},,,,,,,,,,,{67},,,,,,,,,,,,,,,,filtered_csv,0.7811461396514675,0.3333333333333333,0.3333333333333333,0.512458455860587,0.7239817818181813,0.6076439525415045,True,True,True,True,True,True,True,,0.6076439525415045,0.608,277
35,LN05420719_989,LN05420719_989,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5Cc6ccnc(Cl)c6C5)cc4F)CC2)n3C)c(=O)c1,-12.445190134497505,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1Cc2ccncc2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1Cc2ccncc2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CC6CCCCC6C5)CC4)CC3)CC21,R1=Cl | R4=[H] | R6=[H].[H] | R7=[H] | R8=[H].[H] | R10=[H] | R11=[H] | R16=[H]C([H])[H] | R18=[H] | R20=[H] | R21=[H] | R22=[H]NC([H])([H])[H] | R23=[H] | R26=[H].[H]C([H])[H] | R28=[H].[H] | R29=[H].[H] | R31=[H] | R32=[H].[H] | R34=F | R35=[H] | R37=[H] | R38=[H]C([H])[H],"{0: ('Cl',), 3: ('[H]',), 5: ('[H]', '[H]'), 6: ('[H]',), 7: ('[H]', '[H]'), 9: ('[H]',), 10: ('[H]',), 15: ('[H]C([H])[H]',), 17: ('[H]',), 19: ('[H]',), 20: ('[H]',), 21: ('[H]NC([H])([H])[H]',), 22: ('[H]',), 25: ('[H]', '[H]C([H])[H]'), 27: ('[H]', '[H]'), 28: ('[H]', '[H]'), 30: ('[H]',), 31: ('[H]', '[H]'), 33: ('F',), 34: ('[H]',), 36: ('[H]',), 37: ('[H]C([H])[H]',)}",,652.1740000000015,6.268120000000006,88.28999999999999,1.0,8.0,10.0,7.0,47.0,0.0,True,0.2777777777777778,652.174,10.0,1.0,8.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{63},,,,,,,,,,,{53},,,,,,,,,,,,,,,,filtered_csv,0.7809552852547241,0.3333333333333333,0.3333333333333333,0.5123821141018896,0.8378582363636359,0.6588463691196755,True,True,True,True,True,True,True,,0.6588463691196755,0.659,278
614,EN300-7460462_12747,EN300-7460462_12747,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)n5c(C)c([C@@H]6CC[NH2+]C6)c6ccccc65)cc4F)CC2)n3C)c(=O)c1,-12.43920195943212,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)n1cc(C2CC[NH2+]C2)c2ccccc21,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)n1cc(C2CC[NH2+]C2)c2ccccc21,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CC(C6CCCC6)C6CCCCC56)CC4)CC3)CC21,R1=[H]C([H])[H] | R4=[H] | R5=[H] | R6=[H] | R7=[H] | R10=[H] | R11=[H].[H] | R12=[H].[H] | R13=[H].[H] | R14=[H].[H] | R15=[H] | R16=[H] | R21=[H]C([H])[H] | R23=[H] | R25=[H] | R26=[H] | R27=[H]NC([H])([H])[H] | R28=[H] | R31=[H].[H]C([H])[H] | R33=[H].[H] | R34=[H].[H] | R36=[H] | R37=[H].[H] | R39=F | R40=[H] | R42=[H] | R43=[H]C([H])[H],"{0: ('[H]C([H])[H]',), 3: ('[H]',), 4: ('[H]',), 5: ('[H]',), 6: ('[H]',), 9: ('[H]',), 10: ('[H]', '[H]'), 11: ('[H]', '[H]'), 12: ('[H]', '[H]'), 13: ('[H]', '[H]'), 14: ('[H]',), 15: ('[H]',), 20: ('[H]C([H])[H]',), 22: ('[H]',), 24: ('[H]',), 25: ('[H]',), 26: ('[H]NC([H])([H])[H]',), 27: ('[H]',), 30: ('[H]', '[H]C([H])[H]'), 32: ('[H]', '[H]'), 33: ('[H]', '[H]'), 35: ('[H]',), 36: ('[H]', '[H]'), 38: ('F',), 39: ('[H]',), 41: ('[H]',), 42: ('[H]C([H])[H]',)}",,698.8670000000013,6.0660400000000045,93.69999999999999,1.0,8.0,12.0,8.0,52.0,1.0,False,0.30952380952380953,698.867,12.0,1.0,8.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{78},,,,,,,,,,,{68},,,,,,,,,,,,,,,,filtered_csv,0.7802265208730809,0.3333333333333333,0.3333333333333333,0.5120906083492324,0.7516288909090904,0.6198828355011685,True,True,True,True,True,True,True,,0.6198828355011685,0.62,279
615,EN300-80596_34005,EN300-80596_34005,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5Cc6ccccc6[C@H](n6cccn6)C5)cc4F)CC2)n3C)c(=O)c1,-12.435482127299371,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1Cc2ccccc2C(n2cccn2)C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1Cc2ccccc2C(n2cccn2)C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CC6CCCCC6C(C6CCCC6)C5)CC4)CC3)CC21,R1=[H] | R2=[H] | R5=[H] | R6=[H] | R7=[H].[H] | R9=[H].[H] | R11=[H] | R12=[H] | R13=[H] | R14=[H] | R16=[H] | R17=[H] | R22=[H]C([H])[H] | R24=[H] | R26=[H] | R27=[H] | R28=[H]NC([H])([H])[H] | R29=[H] | R32=[H].[H]C([H])[H] | R34=[H].[H] | R35=[H].[H] | R37=[H] | R38=[H].[H] | R40=F | R41=[H] | R43=[H] | R44=[H]C([H])[H],"{0: ('[H]',), 1: ('[H]',), 4: ('[H]',), 5: ('[H]',), 6: ('[H]', '[H]'), 8: ('[H]', '[H]'), 10: ('[H]',), 11: ('[H]',), 12: ('[H]',), 13: ('[H]',), 15: ('[H]',), 16: ('[H]',), 21: ('[H]C([H])[H]',), 23: ('[H]',), 25: ('[H]',), 26: ('[H]',), 27: ('[H]NC([H])([H])[H]',), 28: ('[H]',), 31: ('[H]', '[H]C([H])[H]'), 33: ('[H]', '[H]'), 34: ('[H]', '[H]'), 36: ('[H]',), 37: ('[H]', '[H]'), 39: ('F',), 40: ('[H]',), 42: ('[H]',), 43: ('[H]C([H])[H]',)}",,696.8310000000013,6.505620000000007,93.22,1.0,9.0,11.0,8.0,52.0,0.0,True,0.2682926829268293,696.831,11.0,1.0,9.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{74},,,,,,,,,,,{64},,,,,,,,,,,,,,,,filtered_csv,0.7797738151431315,0.3333333333333333,0.3333333333333333,0.5119095260572526,0.7713057181818177,0.628637812513307,True,True,True,True,True,True,True,,0.628637812513307,0.629,280
616,EN300-6479248_19308,EN300-6479248_19308,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCc6cc(Br)c(Cl)cc6C5)cc4F)CC2)n3C)c(=O)c1,-12.435149745764383,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCCC6C5)CC4)CC3)CC21,R1=Cl | R2=[H] | R4=[H].[H] | R6=[H].[H] | R7=[H].[H] | R9=[H] | R10=Br | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{0: ('Cl',), 1: ('[H]',), 3: ('[H]', '[H]'), 5: ('[H]', '[H]'), 6: ('[H]', '[H]'), 8: ('[H]',), 9: ('Br',), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,744.1090000000012,7.678120000000009,75.4,1.0,7.0,10.0,7.0,49.0,0.0,True,0.2894736842105263,744.109,10.0,1.0,7.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{67},,,,,,,,,,,{57},,,,,,,,,,,,,,,,filtered_csv,0.7797333641173732,0.3333333333333333,0.3333333333333333,0.5118933456469492,0.7725204181818176,0.62917552828764,True,True,True,True,True,True,True,,0.62917552828764,0.629,281
36,LN02039042_6665,LN02039042_6665,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCc6cc(C)ccc6C5)cc4F)CC2)n3C)c(=O)c1,-12.432967783254854,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCCC6C5)CC4)CC3)CC21,R2=[H].[H] | R3=[H].[H] | R5=[H].[H] | R7=[H] | R8=[H] | R9=[H] | R10=[H]C([H])[H] | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{1: ('[H]', '[H]'), 2: ('[H]', '[H]'), 4: ('[H]', '[H]'), 6: ('[H]',), 7: ('[H]',), 8: ('[H]',), 9: ('[H]C([H])[H]',), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,644.7950000000016,6.570640000000007,75.4,1.0,7.0,11.0,7.0,48.0,0.0,True,0.3076923076923077,644.795,11.0,1.0,7.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{70},,,,,,,,,,,{60},,,,,,,,,,,,,,,,filtered_csv,0.779467818013316,0.3333333333333333,0.3333333333333333,0.5117871272053264,0.8027101818181812,0.642702501781111,True,True,True,True,True,True,True,,0.642702501781111,0.643,282
617,EN300-51996064_37185,EN300-51996064_37185,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CC[C@@H]6CC[NH2+][C@@H]6C5=O)cc4F)CC2)n3C)c(=O)c1,-12.432255696120624,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCC2CC[NH2+]C2C1=O,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCC2CC[NH2+]C2C1=O,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCC6C5C)CC4)CC3)CC21,R4=[H].[H] | R5=[H].[H] | R6=[H] | R7=[H].[H] | R8=[H].[H] | R9=[H].[H] | R10=[H] | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{3: ('[H]', '[H]'), 4: ('[H]', '[H]'), 5: ('[H]',), 6: ('[H]', '[H]'), 7: ('[H]', '[H]'), 8: ('[H]', '[H]'), 9: ('[H]',), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,638.7680000000015,3.3881200000000034,109.08000000000001,1.0,8.0,10.0,7.0,47.0,1.0,False,0.3888888888888889,638.768,10.0,1.0,8.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{69},,,,,,,,,,,{59},,,,,,,,,,,,,,,,filtered_csv,0.7793811565957076,0.3333333333333333,0.3333333333333333,0.511752462638283,0.8789486545454541,0.67699074899651,True,True,True,True,True,True,True,,0.67699074899651,0.677,283
618,EN300-6249947_18003,EN300-6249947_18003,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCc6c(Br)cc(OC)cc6C5)cc4F)CC2)n3C)c(=O)c1,-12.431749749826755,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCCC6C5)CC4)CC3)CC21,R1=[H]C([H])([H])O | R2=[H] | R3=Br | R5=[H].[H] | R6=[H].[H] | R8=[H].[H] | R10=[H] | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{0: ('[H]C([H])([H])O',), 1: ('[H]',), 2: ('Br',), 4: ('[H]', '[H]'), 5: ('[H]', '[H]'), 7: ('[H]', '[H]'), 9: ('[H]',), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,739.6900000000012,7.033320000000007,84.63,1.0,8.0,12.0,7.0,50.0,0.0,True,0.3076923076923077,739.69,12.0,1.0,8.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{71},,,,,,,,,,,{61},,,,,,,,,,,,,,,,filtered_csv,0.7793195826380377,0.3333333333333333,0.3333333333333333,0.5117278330552151,0.7300866363636359,0.6099892945440044,True,True,True,True,True,True,True,,0.6099892945440044,0.61,284
619,EN300-7549596_19684,EN300-7549596_19684,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5Cc6c(Br)cccc6C(C)(C)C5)cc4F)CC2)n3C)c(=O)c1,-12.430299095980908,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCCC6C5)CC4)CC3)CC21,R1=[H]C([H])[H].[H]C([H])[H] | R2=[H].[H] | R4=[H].[H] | R6=Br | R7=[H] | R8=[H] | R9=[H] | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{0: ('[H]C([H])[H]', '[H]C([H])[H]'), 1: ('[H]', '[H]'), 3: ('[H]', '[H]'), 5: ('Br',), 6: ('[H]',), 7: ('[H]',), 8: ('[H]',), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,737.7180000000012,7.759820000000008,75.4,1.0,7.0,12.0,7.0,50.0,0.0,True,0.325,737.718,12.0,1.0,7.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{73},,,,,,,,,,,{63},,,,,,,,,,,,,,,,filtered_csv,0.7791430372228814,0.3333333333333333,0.3333333333333333,0.5116572148891525,0.7125695181818177,0.6020677513708519,True,True,True,True,True,True,True,,0.6020677513708519,0.602,285
